tagname,timestamp,Hz,Phasa-A (kV),Phasa-B (kV),Phasa-C (kV),VindhyachalVol_A,VindhyachalVol_B,VindhyachalVol_C,,Vindhyachal,Kanpur,Dadri,Moga
VINDHYACHAL.FREQ,23:50:48.400,48.97909,232.0424,234.9224,233.4973,232042.4,234922.4,233497.3,,-0.00421,-0.00613,-0.0064731,-0.0068069
VINDHYACHAL.FREQ,23:50:48.440,48.9789,231.9873,234.8712,233.4504,231987.3,234871.2,233450.4,,-0.00526,-0.00606,-0.014782,-0.0119031
VINDHYACHAL.FREQ,23:50:48.480,48.97858,231.9538,234.8365,233.4293,231953.8,234836.5,233429.3,,-0.01132,-0.01470,-0.0076711,-0.0119209
VINDHYACHAL.FREQ,23:50:48.520,48.97812,231.9529,234.833,233.4126,231952.9,234833,233412.6,,-0.01090,-0.00990,-0.0092745,-0.0137448
VINDHYACHAL.FREQ,23:50:48.560,48.97777,231.9574,234.8238,233.4107,231957.4,234823.8,233410.7,,-0.00870,-0.01233,-0.0037372,-0.0109792
VINDHYACHAL.FREQ,23:50:48.600,48.97747,231.938,234.8122,233.3974,231938,234812.2,233397.4,,-0.00499,-0.00839,-0.0109613,-0.0150204
VINDHYACHAL.FREQ,23:50:48.640,48.9772,231.9665,234.8509,233.4269,231966.5,234850.9,233426.9,,-0.00706,-0.00376,-0.0056803,-0.0077784
VINDHYACHAL.FREQ,23:50:48.680,48.9771,231.9924,234.8643,233.4487,231992.4,234864.3,233448.7,,-0.00407,-0.00793,-0.0091672,-0.0116408
VINDHYACHAL.FREQ,23:50:48.720,48.97673,231.9793,234.85,233.445,231979.3,234850,233445,,-0.00947,-0.00768,-0.0079513,-0.0042021
VINDHYACHAL.FREQ,23:50:48.760,48.97649,231.9776,234.8507,233.4488,231977.6,234850.7,233448.8,,-0.00645,-0.00572,-0.0063062,-0.0071168
VINDHYACHAL.FREQ,23:50:48.800,48.97632,231.9552,234.833,233.4138,231955.2,234833,233413.8,,-0.00246,-0.00379,-0.0056922,-0.0070333
VINDHYACHAL.FREQ,23:50:48.840,48.97605,231.9012,234.7858,233.3725,231901.2,234785.8,233372.5,,-0.00852,-0.00657,-0.0043452,-0.0068843
VINDHYACHAL.FREQ,23:50:48.880,48.97579,231.9009,234.7728,233.3765,231900.9,234772.8,233376.5,,-0.00591,-0.00737,-0.0026941,-0.003463
VINDHYACHAL.FREQ,23:50:48.920,48.97554,231.9009,234.7736,233.3609,231900.9,234773.6,233360.9,,-0.00649,-0.00740,-0.0071049,-0.0044286
VINDHYACHAL.FREQ,23:50:48.960,48.97537,231.9015,234.7762,233.3637,231901.5,234776.2,233363.7,,-0.00434,-0.00542,-0.0028312,-0.0025451
VINDHYACHAL.FREQ,23:50:49.000,48.9752,231.9188,234.7968,233.3775,231918.8,234796.8,233377.5,,-0.00380,-0.00414,-0.006479,-0.0054955
VINDHYACHAL.FREQ,23:50:49.040,48.97504,231.9149,234.7873,233.3616,231914.9,234787.3,233361.6,,-0.00386,-0.00292,-0.0088692,-0.006038
VINDHYACHAL.FREQ,23:50:49.080,48.97493,231.9485,234.8188,233.3952,231948.5,234818.8,233395.2,,-0.00213,-0.00234,-0.0074923,-0.0043929
VINDHYACHAL.FREQ,23:50:49.120,48.97483,231.96,234.8286,233.4038,231960,234828.6,233403.8,,-0.00412,-0.00160,-0.003624,-0.0037014
VINDHYACHAL.FREQ,23:50:49.160,48.97465,231.936,234.8082,233.3838,231936,234808.2,233383.8,,-0.00533,-0.00539,-0.002861,-0.0032604
VINDHYACHAL.FREQ,23:50:49.200,48.97437,231.8845,234.761,233.3307,231884.5,234761,233330.7,,-0.00798,-0.00623,-0.0000596,0.0005424
VINDHYACHAL.FREQ,23:50:49.240,48.97413,231.8722,234.7313,233.312,231872.2,234731.3,233312,,-0.00477,-0.00267,0.0011504,-0.0011802
VINDHYACHAL.FREQ,23:50:49.280,48.97386,231.8641,234.7367,233.3013,231864.1,234736.7,233301.3,,-0.00712,-0.00591,0.0008523,0.0017166
VINDHYACHAL.FREQ,23:50:49.320,48.97363,231.8743,234.7454,233.3262,231874.3,234745.4,233326.2,,-0.00525,-0.00263,0.0002623,-0.0005066
VINDHYACHAL.FREQ,23:50:49.360,48.97342,231.8843,234.7518,233.3417,231884.3,234751.8,233341.7,,-0.00545,-0.00574,-0.0047147,0.0021815
VINDHYACHAL.FREQ,23:50:49.400,48.97316,231.9163,234.7733,233.3521,231916.3,234773.3,233352.1,,-0.00659,-0.00396,-0.004077,-0.0025094
VINDHYACHAL.FREQ,23:50:49.440,48.97296,231.9216,234.7902,233.355,231921.6,234790.2,233355,,-0.00535,-0.00389,-0.0008285,0.0018954
VINDHYACHAL.FREQ,23:50:49.480,48.97271,231.9404,234.8016,233.3786,231940.4,234801.6,233378.6,,-0.00592,-0.00392,-0.0036538,-0.0018835
VINDHYACHAL.FREQ,23:50:49.520,48.9725,231.9441,234.7979,233.3774,231944.1,234797.9,233377.4,,-0.00508,-0.00341,-0.0081599,-0.0006199
VINDHYACHAL.FREQ,23:50:49.560,48.97228,231.9466,234.8269,233.387,231946.6,234826.9,233387,,-0.00664,-0.00571,-0.000459,-0.0013471
VINDHYACHAL.FREQ,23:50:49.600,48.97206,231.9045,234.7799,233.3485,231904.5,234779.9,233348.5,,-0.00605,-0.00368,-0.0025034,-0.0040889
VINDHYACHAL.FREQ,23:50:49.640,48.97178,231.9118,234.7754,233.3518,231911.8,234775.4,233351.8,,-0.00884,-0.00821,-0.0055671,-0.0027895
VINDHYACHAL.FREQ,23:50:49.680,48.97156,231.953,234.8237,233.3875,231953,234823.7,233387.5,,-0.00470,-0.00362,-0.003314,-0.0027597
VINDHYACHAL.FREQ,23:50:49.720,48.97136,231.949,234.8119,233.3904,231949,234811.9,233390.4,,-0.00452,-0.00764,0.001502,-0.001502
VINDHYACHAL.FREQ,23:50:49.760,48.97112,231.9473,234.8096,233.3913,231947.3,234809.6,233391.3,,-0.00599,-0.00716,-0.0077426,-0.0022471
VINDHYACHAL.FREQ,23:50:49.800,48.97101,232.0014,234.8662,233.4449,232001.4,234866.2,233444.9,,-0.00051,0.00016,-0.0036359,-0.001961
VINDHYACHAL.FREQ,23:50:49.840,48.97094,232.0188,234.8933,233.453,232018.8,234893.3,233453,,-0.00316,-0.00457,-0.0012994,-0.0049174
VINDHYACHAL.FREQ,23:50:49.880,48.97081,232.026,234.896,233.4681,232026,234896,233468.1,,-0.00293,-0.00380,-0.0040591,-0.003171
VINDHYACHAL.FREQ,23:50:49.920,48.97084,232.0461,234.9148,233.4828,232046.1,234914.8,233482.8,,0.00065,-0.00289,-0.011313,-0.0109136
VINDHYACHAL.FREQ,23:50:49.960,48.97083,232.023,234.904,233.4766,232023,234904,233476.6,,0.00000,-0.00172,-0.0033677,-0.0117838
VINDHYACHAL.FREQ,23:50:50.000,48.97071,231.9805,234.8544,233.414,231980.5,234854.4,233414,,-0.00470,-0.00570,-0.0038266,-0.0073612
VINDHYACHAL.FREQ,23:50:50.040,48.97049,231.9779,234.8554,233.4254,231977.9,234855.4,233425.4,,-0.00447,-0.00569,-0.0064492,-0.0055611
VINDHYACHAL.FREQ,23:50:50.080,48.97028,231.9721,234.8407,233.4092,231972.1,234840.7,233409.2,,-0.00550,-0.00734,-0.0034034,-0.0076592
VINDHYACHAL.FREQ,23:50:50.120,48.97007,231.9757,234.8423,233.4126,231975.7,234842.3,233412.6,,-0.00610,-0.00677,-0.0029325,-0.0069857
VINDHYACHAL.FREQ,23:50:50.160,48.96988,231.9795,234.8473,233.4198,231979.5,234847.3,233419.8,,-0.00402,-0.00551,-0.0094116,-0.0096798
VINDHYACHAL.FREQ,23:50:50.200,48.96971,231.9675,234.8326,233.4176,231967.5,234832.6,233417.6,,-0.00467,-0.00644,-0.0075519,-0.0092745
VINDHYACHAL.FREQ,23:50:50.240,48.96942,232.0017,234.869,233.4452,232001.7,234869,233445.2,,-0.00613,-0.00566,-0.0157654,-0.0145555
VINDHYACHAL.FREQ,23:50:50.280,48.96918,232.009,234.8776,233.441,232009,234877.6,233441,,-0.00619,-0.00766,-0.0132203,-0.0105619
VINDHYACHAL.FREQ,23:50:50.320,48.96886,231.9655,234.851,233.4203,231965.5,234851,233420.3,,-0.00850,-0.00774,-0.0102222,-0.0073612
VINDHYACHAL.FREQ,23:50:50.360,48.96843,231.9573,234.827,233.4048,231957.3,234827,233404.8,,-0.01059,-0.01143,-0.0028253,-0.0049591
VINDHYACHAL.FREQ,23:50:50.400,48.96798,231.9418,234.8167,233.3921,231941.8,234816.7,233392.1,,-0.01205,-0.00761,-0.0067949,-0.0115693
VINDHYACHAL.FREQ,23:50:50.440,48.96749,231.9465,234.813,233.3856,231946.5,234813,233385.6,,-0.01268,-0.01038,-0.0092506,-0.0170171
VINDHYACHAL.FREQ,23:50:50.480,48.96704,231.9545,234.8353,233.3983,231954.5,234835.3,233398.3,,-0.01180,-0.01141,-0.0157177,-0.0178695
VINDHYACHAL.FREQ,23:50:50.520,48.9665,231.963,234.8336,233.4083,231963,234833.6,233408.3,,-0.01280,-0.01212,-0.0116944,-0.0111044
VINDHYACHAL.FREQ,23:50:50.560,48.96604,231.9478,234.8128,233.3925,231947.8,234812.8,233392.5,,-0.01084,-0.01020,-0.0119746,-0.0067651
VINDHYACHAL.FREQ,23:50:50.600,48.96562,231.9244,234.7933,233.3662,231924.4,234793.3,233366.2,,-0.01100,-0.01093,-0.0072062,-0.0074923
VINDHYACHAL.FREQ,23:50:50.640,48.96517,231.9306,234.7994,233.3771,231930.6,234799.4,233377.1,,-0.01138,-0.01071,-0.0087559,-0.0070155
VINDHYACHAL.FREQ,23:50:50.680,48.96474,231.909,234.7819,233.3523,231909,234781.9,233352.3,,-0.01021,-0.01121,-0.0110984,-0.0097215
VINDHYACHAL.FREQ,23:50:50.720,48.96434,231.8922,234.765,233.3383,231892.2,234765,233338.3,,-0.00950,-0.00783,-0.011301,-0.0058234
VINDHYACHAL.FREQ,23:50:50.760,48.96402,231.8576,234.7229,233.3037,231857.6,234722.9,233303.7,,-0.00818,-0.00855,-0.0085115,-0.0105977
VINDHYACHAL.FREQ,23:50:50.800,48.96362,231.8479,234.7098,233.2962,231847.9,234709.8,233296.2,,-0.01014,-0.01184,-0.0062823,-0.0089943
VINDHYACHAL.FREQ,23:50:50.840,48.96328,231.8699,234.7421,233.3234,231869.9,234742.1,233323.4,,-0.00790,-0.00785,-0.0057697,-0.0078321
VINDHYACHAL.FREQ,23:50:50.880,48.96299,231.8718,234.7321,233.3081,231871.8,234732.1,233308.1,,-0.00711,-0.00884,-0.0082314,-0.0047088
VINDHYACHAL.FREQ,23:50:50.920,48.96272,231.9023,234.7733,233.3415,231902.3,234773.3,233341.5,,-0.00739,-0.01169,-0.0141382,-0.0113547
VINDHYACHAL.FREQ,23:50:50.960,48.9624,231.9198,234.7996,233.3705,231919.8,234799.6,233370.5,,-0.00782,-0.00889,-0.0130594,-0.0124812
VINDHYACHAL.FREQ,23:50:51.000,48.96207,231.9156,234.785,233.3572,231915.6,234785,233357.2,,-0.00879,-0.00992,-0.0100255,-0.0082374
VINDHYACHAL.FREQ,23:50:51.040,48.96172,231.9273,234.7899,233.3698,231927.3,234789.9,233369.8,,-0.00862,-0.00550,-0.0054061,-0.0055969
VINDHYACHAL.FREQ,23:50:51.080,48.96143,231.9277,234.7918,233.3694,231927.7,234791.8,233369.4,,-0.00759,-0.00623,-0.0037014,-0.0055254
VINDHYACHAL.FREQ,23:50:51.120,48.96115,231.8526,234.7261,233.2958,231852.6,234726.1,233295.8,,-0.00700,-0.00757,-0.0063062,-0.0039399
VINDHYACHAL.FREQ,23:50:51.160,48.96085,231.8272,234.6833,233.2533,231827.2,234683.3,233253.3,,-0.00783,-0.00855,-0.0075519,-0.009048
VINDHYACHAL.FREQ,23:50:51.200,48.96058,231.8301,234.6977,233.2602,231830.1,234697.7,233260.2,,-0.00647,-0.00634,-0.0068784,-0.007683
VINDHYACHAL.FREQ,23:50:51.240,48.9603,231.8326,234.713,233.2879,231832.6,234713,233287.9,,-0.00733,-0.00710,-0.0024915,-0.0063896
VINDHYACHAL.FREQ,23:50:51.280,48.96011,231.8446,234.7148,233.2884,231844.6,234714.8,233288.4,,-0.00271,-0.00343,-0.0051558,-0.005728
VINDHYACHAL.FREQ,23:50:51.320,48.95998,231.8791,234.7501,233.3072,231879.1,234750.1,233307.2,,-0.00307,-0.00145,-0.0028908,-0.0042737
VINDHYACHAL.FREQ,23:50:51.360,48.95992,231.9033,234.778,233.334,231903.3,234778,233334,,-0.00253,-0.00385,-0.004977,-0.0088632
VINDHYACHAL.FREQ,23:50:51.400,48.95979,231.9382,234.8063,233.3826,231938.2,234806.3,233382.6,,-0.00274,-0.00357,-0.0066876,-0.0051856
VINDHYACHAL.FREQ,23:50:51.440,48.95966,231.9394,234.8161,233.385,231939.4,234816.1,233385,,-0.00424,-0.00340,-0.0072122,-0.0067472
VINDHYACHAL.FREQ,23:50:51.480,48.95952,231.9558,234.822,233.391,231955.8,234822,233391,,-0.00330,-0.00536,-0.0053644,-0.0061274
VINDHYACHAL.FREQ,23:50:51.520,48.95928,231.9388,234.8059,233.3797,231938.8,234805.9,233379.7,,-0.00596,-0.00434,0,-0.0001013
VINDHYACHAL.FREQ,23:50:51.560,48.95912,231.8931,234.7637,233.327,231893.1,234763.7,233327,,-0.00349,-0.00671,-0.0037313,-0.0058413
VINDHYACHAL.FREQ,23:50:51.600,48.95894,231.8853,234.7495,233.3264,231885.3,234749.5,233326.4,,-0.00485,-0.00756,-0.0062287,-0.0027597
VINDHYACHAL.FREQ,23:50:51.640,48.95889,231.9117,234.7807,233.3624,231911.7,234780.7,233362.4,,0.00000,-0.00066,-0.002718,-0.0010133
VINDHYACHAL.FREQ,23:50:51.680,48.95884,231.9259,234.7985,233.3653,231925.9,234798.5,233365.3,,-0.00169,-0.00451,-0.002569,-0.0046134
VINDHYACHAL.FREQ,23:50:51.720,48.95864,231.9134,234.7805,233.35,231913.4,234780.5,233350,,-0.00515,-0.00411,-0.0028968,-0.002718
VINDHYACHAL.FREQ,23:50:51.760,48.9584,231.9355,234.7994,233.3713,231935.5,234799.4,233371.3,,-0.00701,-0.00305,-0.0021756,-0.0052392
VINDHYACHAL.FREQ,23:50:51.800,48.95843,231.9514,234.8273,233.3999,231951.4,234827.3,233399.9,,0.00048,-0.00221,-0.0052691,-0.0075936
VINDHYACHAL.FREQ,23:50:51.840,48.95815,231.9693,234.8256,233.3942,231969.3,234825.6,233394.2,,-0.00704,-0.00531,-0.0069916,-0.0067711
VINDHYACHAL.FREQ,23:50:51.880,48.95795,231.9642,234.8362,233.4045,231964.2,234836.2,233404.5,,-0.00546,-0.00218,-0.0032067,-0.001812
VINDHYACHAL.FREQ,23:50:51.920,48.9578,231.9331,234.8042,233.3793,231933.1,234804.2,233379.3,,-0.00302,-0.00252,-0.0038803,-0.002259
VINDHYACHAL.FREQ,23:50:51.960,48.95753,231.9385,234.8091,233.3769,231938.5,234809.1,233376.9,,-0.00786,-0.00817,-0.0029266,-0.0003457
VINDHYACHAL.FREQ,23:50:52.000,48.95723,231.943,234.8071,233.3695,231943,234807.1,233369.5,,-0.00758,-0.00591,-0.0001609,-0.001961
VINDHYACHAL.FREQ,23:50:52.040,48.9569,231.9304,234.7976,233.3682,231930.4,234797.6,233368.2,,-0.00765,-0.00416,-0.0023365,0.0026822
VINDHYACHAL.FREQ,23:50:52.080,48.95664,231.9645,234.8163,233.3939,231964.5,234816.3,233393.9,,-0.00675,-0.00476,-0.0032306,-0.003773
VINDHYACHAL.FREQ,23:50:52.120,48.95645,231.9988,234.8667,233.442,231998.8,234866.7,233442,,-0.00393,-0.00401,-0.0008464,0.0028431
VINDHYACHAL.FREQ,23:50:52.160,48.95628,231.9743,234.844,233.4085,231974.3,234844,233408.5,,-0.00435,-0.00486,-0.0018656,0.0000119
VINDHYACHAL.FREQ,23:50:52.200,48.95614,232.0097,234.8926,233.4503,232009.7,234892.6,233450.3,,-0.00221,-0.00288,-0.0050247,-0.0014305
VINDHYACHAL.FREQ,23:50:52.240,48.95604,232.0263,234.907,233.4673,232026.3,234907,233467.3,,-0.00370,-0.00391,-0.0047743,-0.0073731
VINDHYACHAL.FREQ,23:50:52.280,48.95584,231.9722,234.8446,233.4103,231972.2,234844.6,233410.3,,-0.00660,-0.00502,-0.0024378,-0.0060916
VINDHYACHAL.FREQ,23:50:52.320,48.95552,231.9474,234.8184,233.3875,231947.4,234818.4,233387.5,,-0.00683,-0.00779,-0.0073016,-0.0073373
VINDHYACHAL.FREQ,23:50:52.360,48.95544,231.9757,234.8432,233.4068,231975.7,234843.2,233406.8,,-0.00072,-0.00519,-0.0032783,-0.0041366
VINDHYACHAL.FREQ,23:50:52.400,48.95521,231.9674,234.8342,233.3906,231967.4,234834.2,233390.6,,-0.00662,-0.00600,0.0002563,-0.0014663
VINDHYACHAL.FREQ,23:50:52.440,48.95501,231.9692,234.8405,233.404,231969.2,234840.5,233404,,-0.00475,-0.00365,-0.0047922,-0.0029743
VINDHYACHAL.FREQ,23:50:52.480,48.95497,232.0103,234.8812,233.4422,232010.3,234881.2,233442.2,,0.00079,-0.00083,-0.0045896,-0.0012994
VINDHYACHAL.FREQ,23:50:52.520,48.95484,232.0491,234.9181,233.4855,232049.1,234918.1,233485.5,,-0.00469,-0.00560,-0.0096023,-0.0051737
VINDHYACHAL.FREQ,23:50:52.560,48.9547,232.0568,234.9327,233.5081,232056.8,234932.7,233508.1,,-0.00339,-0.00350,-0.012517,-0.0092268
VINDHYACHAL.FREQ,23:50:52.600,48.95458,232.0805,234.95,233.5149,232080.5,234950,233514.9,,-0.00300,-0.00454,-0.0120878,-0.0078321
VINDHYACHAL.FREQ,23:50:52.640,48.95448,232.0424,234.9199,233.4933,232042.4,234919.9,233493.3,,-0.00315,-0.00431,-0.006789,-0.012672
VINDHYACHAL.FREQ,23:50:52.680,48.9542,232.0032,234.8703,233.4456,232003.2,234870.3,233445.6,,-0.00783,-0.00963,-0.0041902,-0.0110865
VINDHYACHAL.FREQ,23:50:52.720,48.95382,231.9728,234.8471,233.4076,231972.8,234847.1,233407.6,,-0.00952,-0.01097,-0.00301,-0.0116289
VINDHYACHAL.FREQ,23:50:52.760,48.95341,231.962,234.8335,233.3973,231962,234833.5,233397.3,,-0.01062,-0.01016,-0.003165,-0.0058293
VINDHYACHAL.FREQ,23:50:52.800,48.95306,231.9769,234.8413,233.4182,231976.9,234841.3,233418.2,,-0.00784,-0.00834,-0.0101209,-0.0107527
VINDHYACHAL.FREQ,23:50:52.840,48.95284,231.9673,234.8332,233.4075,231967.3,234833.2,233407.5,,-0.00569,-0.00659,-0.0105441,-0.0096798
VINDHYACHAL.FREQ,23:50:52.880,48.95256,231.9624,234.8264,233.3995,231962.4,234826.4,233399.5,,-0.00741,-0.00629,-0.0096858,-0.0110745
VINDHYACHAL.FREQ,23:50:52.920,48.95234,232.0046,234.8685,233.4399,232004.6,234868.5,233439.9,,-0.00267,-0.00540,-0.0071168,-0.0040174
VINDHYACHAL.FREQ,23:50:52.960,48.95207,232.0125,234.8897,233.4557,232012.5,234889.7,233455.7,,-0.00856,-0.00600,-0.0140071,-0.0073731
VINDHYACHAL.FREQ,23:50:53.000,48.95174,231.9803,234.8483,233.4265,231980.3,234848.3,233426.5,,-0.00877,-0.00825,-0.0071406,-0.009644
VINDHYACHAL.FREQ,23:50:53.040,48.95126,231.9522,234.8221,233.3985,231952.2,234822.1,233398.5,,-0.01227,-0.01154,-0.0093281,-0.0098467
VINDHYACHAL.FREQ,23:50:53.080,48.95094,231.9448,234.8129,233.3813,231944.8,234812.9,233381.3,,-0.00851,-0.01037,-0.0096202,-0.0123203
VINDHYACHAL.FREQ,23:50:53.120,48.95051,231.9303,234.8108,233.3796,231930.3,234810.8,233379.6,,-0.00923,-0.00993,-0.0042319,-0.0083685
VINDHYACHAL.FREQ,23:50:53.160,48.95024,231.9421,234.8158,233.4004,231942.1,234815.8,233400.4,,-0.00671,-0.00586,-0.0072598,-0.0098705
VINDHYACHAL.FREQ,23:50:53.200,48.94997,231.9499,234.8209,233.3961,231949.9,234820.9,233396.1,,-0.00674,-0.00510,-0.0033855,-0.0064313
VINDHYACHAL.FREQ,23:50:53.240,48.94964,231.9831,234.8669,233.4377,231983.1,234866.9,233437.7,,-0.00627,-0.00715,-0.010699,-0.0128448
VINDHYACHAL.FREQ,23:50:53.280,48.94936,231.9848,234.8587,233.4201,231984.8,234858.7,233420.1,,-0.00693,-0.00715,-0.013119,-0.0132144
VINDHYACHAL.FREQ,23:50:53.320,48.949,231.9765,234.8574,233.4264,231976.5,234857.4,233426.4,,-0.01005,-0.00963,-0.0127435,-0.0108898
VINDHYACHAL.FREQ,23:50:53.360,48.94857,231.988,234.8609,233.4392,231988,234860.9,233439.2,,-0.01114,-0.00850,-0.0047624,-0.0034094
VINDHYACHAL.FREQ,23:50:53.400,48.94818,231.9395,234.8101,233.3957,231939.5,234810.1,233395.7,,-0.00878,-0.00778,-0.0026882,-0.0037074
VINDHYACHAL.FREQ,23:50:53.440,48.94778,231.8963,234.7697,233.3494,231896.3,234769.7,233349.4,,-0.00917,-0.01063,-0.0064611,-0.0036597
VINDHYACHAL.FREQ,23:50:53.480,48.94742,231.9124,234.7924,233.369,231912.4,234792.4,233369,,-0.00815,-0.01124,-0.0100792,-0.0103056
VINDHYACHAL.FREQ,23:50:53.520,48.94701,231.9132,234.791,233.3662,231913.2,234791,233366.2,,-0.01056,-0.01062,-0.0082016,-0.0136852
VINDHYACHAL.FREQ,23:50:53.560,48.94659,231.9091,234.7843,233.3542,231909.1,234784.3,233354.2,,-0.01034,-0.00747,-0.0139296,-0.0074446
VINDHYACHAL.FREQ,23:50:53.600,48.94631,231.9299,234.8001,233.3641,231929.9,234800.1,233364.1,,-0.00715,-0.00595,-0.0086665,-0.0061512
VINDHYACHAL.FREQ,23:50:53.640,48.94615,231.9646,234.8369,233.4082,231964.6,234836.9,233408.2,,-0.00433,-0.00634,-0.0111818,-0.0125289
VINDHYACHAL.FREQ,23:50:53.680,48.946,231.9569,234.8343,233.4131,231956.9,234834.3,233413.1,,-0.00179,-0.00451,-0.0073314,-0.0039816
VINDHYACHAL.FREQ,23:50:53.720,48.94588,231.9382,234.8206,233.3853,231938.2,234820.6,233385.3,,-0.00358,-0.00454,-0.0144303,-0.0125587
VINDHYACHAL.FREQ,23:50:53.760,48.94561,231.8853,234.7644,233.3388,231885.3,234764.4,233338.8,,-0.00849,-0.01007,-0.0042558,-0.0081778
VINDHYACHAL.FREQ,23:50:53.800,48.94519,231.8566,234.7307,233.3028,231856.6,234730.7,233302.8,,-0.01146,-0.01258,-0.004375,-0.0027776
VINDHYACHAL.FREQ,23:50:53.840,48.94478,231.8628,234.7319,233.3189,231862.8,234731.9,233318.9,,-0.00931,-0.01070,-0.0048757,-0.0075221
VINDHYACHAL.FREQ,23:50:53.880,48.94445,231.8491,234.712,233.2995,231849.1,234712,233299.5,,-0.00772,-0.00709,-0.0066876,-0.0033379
VINDHYACHAL.FREQ,23:50:53.920,48.94414,231.8878,234.7484,233.3274,231887.8,234748.4,233327.4,,-0.00669,-0.00752,-0.0065863,-0.0047445
VINDHYACHAL.FREQ,23:50:53.960,48.94387,231.9297,234.7876,233.3575,231929.7,234787.6,233357.5,,-0.00707,-0.00304,-0.0060916,-0.0055552
VINDHYACHAL.FREQ,23:50:54.000,48.94365,231.9216,234.7882,233.3559,231921.6,234788.2,233355.9,,-0.00566,-0.00322,-0.0092328,-0.0064492
VINDHYACHAL.FREQ,23:50:54.040,48.94345,231.937,234.8185,233.3918,231937,234818.5,233391.8,,-0.00582,-0.00618,-0.0083387,-0.0061989
VINDHYACHAL.FREQ,23:50:54.080,48.94326,231.9158,234.7939,233.376,231915.8,234793.9,233376,,-0.00297,-0.00489,-0.0023603,-0.0066817
